Strain	Environment	Experiment	Flask	Avg_GR	DFE_mean	Env_GR	Env_DFE_mean	GR_std	GR_max	GR_std_max_excluded	Env_series	DFE_graph
LK3-C12	30_SC7	LK3-C12_30_SC7	1	0.17771912151854802	0.0027546145193664668	0.354518577;0.05883005393787065;0.18622977334141652;0.17771912151854802;0.330978568718534;0.3416372715784235;0.2868807432849325	-0.028271308394489537;0.012729427452239716;0.023949680406180528;0.0027546145193664668;-0.015962494257874344;-0.01254266205534324;-0.0216057286613499	0.09986856456202652	0.3416372715784235	0.09485606541326248	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-C12_dfes.png
LK3-C12	37_SC3	LK3-C12_37_SC3	2	0.330978568718534	-0.015962494257874344	0.354518577;0.05883005393787065;0.18622977334141652;0.17771912151854802;0.330978568718534;0.3416372715784235;0.2868807432849325	-0.028271308394489537;0.012729427452239716;0.023949680406180528;0.0027546145193664668;-0.015962494257874344;-0.01254266205534324;-0.0216057286613499	0.09986856456202652	0.3416372715784235	0.09485606541326248	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-C12_dfes.png
LK3-C12	37_SC5	LK3-C12_37_SC5	2	0.3416372715784235	-0.01254266205534324	0.354518577;0.05883005393787065;0.18622977334141652;0.17771912151854802;0.330978568718534;0.3416372715784235;0.2868807432849325	-0.028271308394489537;0.012729427452239716;0.023949680406180528;0.0027546145193664668;-0.015962494257874344;-0.01254266205534324;-0.0216057286613499	0.09986856456202652	0.3416372715784235	0.09485606541326248	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-C12_dfes.png
LK3-C12	37_SC7	LK3-C12_37_SC7	2	0.2868807432849325	-0.0216057286613499	0.354518577;0.05883005393787065;0.18622977334141652;0.17771912151854802;0.330978568718534;0.3416372715784235;0.2868807432849325	-0.028271308394489537;0.012729427452239716;0.023949680406180528;0.0027546145193664668;-0.015962494257874344;-0.01254266205534324;-0.0216057286613499	0.09986856456202652	0.3416372715784235	0.09485606541326248	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-C12_dfes.png
LK3-D01	30_SC3	LK3-D01_30_SC3	1	0.029246358599476448	0.017307642498388846	0.416184564;0.029246358599476448;0.1422882017329925;0.18383737754636997;0.3463379258748165;0.3383545509214955;0.203012566056234	-0.02747774265952397;0.017307642498388846;0.021431085658089356;-0.004875534906905834;-0.017853385564621967;-0.014071120776355922;-0.002962154619849199	0.11030659008326299	0.3463379258748165	0.09976690917521487	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-D01_dfes.png
LK3-D01	30_SC5	LK3-D01_30_SC5	1	0.1422882017329925	0.021431085658089356	0.416184564;0.029246358599476448;0.1422882017329925;0.18383737754636997;0.3463379258748165;0.3383545509214955;0.203012566056234	-0.02747774265952397;0.017307642498388846;0.021431085658089356;-0.004875534906905834;-0.017853385564621967;-0.014071120776355922;-0.002962154619849199	0.11030659008326299	0.3463379258748165	0.09976690917521487	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-D01_dfes.png
LK3-D01	30_SC7	LK3-D01_30_SC7	1	0.18383737754636997	-0.004875534906905834	0.416184564;0.029246358599476448;0.1422882017329925;0.18383737754636997;0.3463379258748165;0.3383545509214955;0.203012566056234	-0.02747774265952397;0.017307642498388846;0.021431085658089356;-0.004875534906905834;-0.017853385564621967;-0.014071120776355922;-0.002962154619849199	0.11030659008326299	0.3463379258748165	0.09976690917521487	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-D01_dfes.png
LK3-D01	37_SC3	LK3-D01_37_SC3	1	0.3463379258748165	-0.017853385564621967	0.416184564;0.029246358599476448;0.1422882017329925;0.18383737754636997;0.3463379258748165;0.3383545509214955;0.203012566056234	-0.02747774265952397;0.017307642498388846;0.021431085658089356;-0.004875534906905834;-0.017853385564621967;-0.014071120776355922;-0.002962154619849199	0.11030659008326299	0.3463379258748165	0.09976690917521487	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-D01_dfes.png
LK3-D01	37_SC5	LK3-D01_37_SC5	2	0.3383545509214955	-0.014071120776355922	0.416184564;0.029246358599476448;0.1422882017329925;0.18383737754636997;0.3463379258748165;0.3383545509214955;0.203012566056234	-0.02747774265952397;0.017307642498388846;0.021431085658089356;-0.004875534906905834;-0.017853385564621967;-0.014071120776355922;-0.002962154619849199	0.11030659008326299	0.3463379258748165	0.09976690917521487	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-D01_dfes.png
LK3-D01	37_SC7	LK3-D01_37_SC7	2	0.203012566056234	-0.002962154619849199	0.416184564;0.029246358599476448;0.1422882017329925;0.18383737754636997;0.3463379258748165;0.3383545509214955;0.203012566056234	-0.02747774265952397;0.017307642498388846;0.021431085658089356;-0.004875534906905834;-0.017853385564621967;-0.014071120776355922;-0.002962154619849199	0.11030659008326299	0.3463379258748165	0.09976690917521487	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-D01_dfes.png
LK3-G08	30_SC3	LK3-G08_30_SC3	3	0.169188062939536	0.008258390960499101	0.44380570799999997;0.169188062939536;0.24873600402992602;0.18325427928843252;0.26151132612497596;0.320674876135403;0.0905469005649699	-0.034978406811551406;0.008258390960499101;0.004665204017348071;-0.004844051713724286;-0.0015240692109092287;-0.007306834084577074;0.029834766054343365	0.07418508267239209	0.320674876135403	0.06153251711416977	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-G08_dfes.png
LK3-G08	30_SC5	LK3-G08_30_SC5	3	0.24873600402992602	0.004665204017348071	0.44380570799999997;0.169188062939536;0.24873600402992602;0.18325427928843252;0.26151132612497596;0.320674876135403;0.0905469005649699	-0.034978406811551406;0.008258390960499101;0.004665204017348071;-0.004844051713724286;-0.0015240692109092287;-0.007306834084577074;0.029834766054343365	0.07418508267239209	0.320674876135403	0.06153251711416977	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-G08_dfes.png
LK3-G08	30_SC7	LK3-G08_30_SC7	3	0.18325427928843252	-0.004844051713724286	0.44380570799999997;0.169188062939536;0.24873600402992602;0.18325427928843252;0.26151132612497596;0.320674876135403;0.0905469005649699	-0.034978406811551406;0.008258390960499101;0.004665204017348071;-0.004844051713724286;-0.0015240692109092287;-0.007306834084577074;0.029834766054343365	0.07418508267239209	0.320674876135403	0.06153251711416977	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-G08_dfes.png
LK3-G08	37_SC3	LK3-G08_37_SC3	1	0.26151132612497596	-0.0015240692109092287	0.44380570799999997;0.169188062939536;0.24873600402992602;0.18325427928843252;0.26151132612497596;0.320674876135403;0.0905469005649699	-0.034978406811551406;0.008258390960499101;0.004665204017348071;-0.004844051713724286;-0.0015240692109092287;-0.007306834084577074;0.029834766054343365	0.07418508267239209	0.320674876135403	0.06153251711416977	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-G08_dfes.png
LK3-G08	37_SC5	LK3-G08_37_SC5	2	0.320674876135403	-0.007306834084577074	0.44380570799999997;0.169188062939536;0.24873600402992602;0.18325427928843252;0.26151132612497596;0.320674876135403;0.0905469005649699	-0.034978406811551406;0.008258390960499101;0.004665204017348071;-0.004844051713724286;-0.0015240692109092287;-0.007306834084577074;0.029834766054343365	0.07418508267239209	0.320674876135403	0.06153251711416977	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-G08_dfes.png
LK3-G08	37_SC7	LK3-G08_37_SC7	2	0.0905469005649699	0.029834766054343365	0.44380570799999997;0.169188062939536;0.24873600402992602;0.18325427928843252;0.26151132612497596;0.320674876135403;0.0905469005649699	-0.034978406811551406;0.008258390960499101;0.004665204017348071;-0.004844051713724286;-0.0015240692109092287;-0.007306834084577074;0.029834766054343365	0.07418508267239209	0.320674876135403	0.06153251711416977	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-G08_dfes.png
LK3-H11	30_SC3	LK3-H11_30_SC3	3	0.26354612812601397	-0.004642061812089478	0.31235247699999996;0.26354612812601397;0.32125432490835604;0.27020861786038;0.2752620143075485;0.283482574571269;0.290962673136251	-0.016481941536165643;-0.004642061812089478;-0.0068979672411703065;-0.009641692151661871;-0.00023929706878983556;-0.004381352609116277;-0.022067092020118657	0.018803639888925167	0.32125432490835604	0.009660818436752499	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-H11_dfes.png
LK3-H11	30_SC5	LK3-H11_30_SC5	3	0.32125432490835604	-0.0068979672411703065	0.31235247699999996;0.26354612812601397;0.32125432490835604;0.27020861786038;0.2752620143075485;0.283482574571269;0.290962673136251	-0.016481941536165643;-0.004642061812089478;-0.0068979672411703065;-0.009641692151661871;-0.00023929706878983556;-0.004381352609116277;-0.022067092020118657	0.018803639888925167	0.32125432490835604	0.009660818436752499	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-H11_dfes.png
LK3-H11	30_SC7	LK3-H11_30_SC7	3	0.27020861786038	-0.009641692151661871	0.31235247699999996;0.26354612812601397;0.32125432490835604;0.27020861786038;0.2752620143075485;0.283482574571269;0.290962673136251	-0.016481941536165643;-0.004642061812089478;-0.0068979672411703065;-0.009641692151661871;-0.00023929706878983556;-0.004381352609116277;-0.022067092020118657	0.018803639888925167	0.32125432490835604	0.009660818436752499	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-H11_dfes.png
LK3-H11	37_SC3	LK3-H11_37_SC3	2	0.2752620143075485	-0.00023929706878983556	0.31235247699999996;0.26354612812601397;0.32125432490835604;0.27020861786038;0.2752620143075485;0.283482574571269;0.290962673136251	-0.016481941536165643;-0.004642061812089478;-0.0068979672411703065;-0.009641692151661871;-0.00023929706878983556;-0.004381352609116277;-0.022067092020118657	0.018803639888925167	0.32125432490835604	0.009660818436752499	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-H11_dfes.png
LK3-H11	37_SC5	LK3-H11_37_SC5	2	0.283482574571269	-0.004381352609116277	0.31235247699999996;0.26354612812601397;0.32125432490835604;0.27020861786038;0.2752620143075485;0.283482574571269;0.290962673136251	-0.016481941536165643;-0.004642061812089478;-0.0068979672411703065;-0.009641692151661871;-0.00023929706878983556;-0.004381352609116277;-0.022067092020118657	0.018803639888925167	0.32125432490835604	0.009660818436752499	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-H11_dfes.png
LK3-H11	37_SC7	LK3-H11_37_SC7	2	0.290962673136251	-0.022067092020118657	0.31235247699999996;0.26354612812601397;0.32125432490835604;0.27020861786038;0.2752620143075485;0.283482574571269;0.290962673136251	-0.016481941536165643;-0.004642061812089478;-0.0068979672411703065;-0.009641692151661871;-0.00023929706878983556;-0.004381352609116277;-0.022067092020118657	0.018803639888925167	0.32125432490835604	0.009660818436752499	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK3-H11_dfes.png
LK4-B01	30_SC3	LK4-B01_30_SC3	3	0.199762627497892	-0.002672494638597126	0.289019176;0.199762627497892;0.26251430339277;0.2075043420528615;0.2763666626086055;0.260143509606209;0.216756624434807	-0.01658627490952576;-0.002672494638597126;0.002234613231067745;-0.0009988998893909133;-0.006765417461832565;0.0012756692027984095;-0.017449786520185785	0.030007117953748066	0.2763666626086055	0.026680887553613728	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B01_dfes.png
LK4-B01	30_SC5	LK4-B01_30_SC5	3	0.26251430339277	0.002234613231067745	0.289019176;0.199762627497892;0.26251430339277;0.2075043420528615;0.2763666626086055;0.260143509606209;0.216756624434807	-0.01658627490952576;-0.002672494638597126;0.002234613231067745;-0.0009988998893909133;-0.006765417461832565;0.0012756692027984095;-0.017449786520185785	0.030007117953748066	0.2763666626086055	0.026680887553613728	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B01_dfes.png
LK4-B01	30_SC7	LK4-B01_30_SC7	2	0.2075043420528615	-0.0009988998893909133	0.289019176;0.199762627497892;0.26251430339277;0.2075043420528615;0.2763666626086055;0.260143509606209;0.216756624434807	-0.01658627490952576;-0.002672494638597126;0.002234613231067745;-0.0009988998893909133;-0.006765417461832565;0.0012756692027984095;-0.017449786520185785	0.030007117953748066	0.2763666626086055	0.026680887553613728	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B01_dfes.png
LK4-B01	37_SC3	LK4-B01_37_SC3	2	0.2763666626086055	-0.006765417461832565	0.289019176;0.199762627497892;0.26251430339277;0.2075043420528615;0.2763666626086055;0.260143509606209;0.216756624434807	-0.01658627490952576;-0.002672494638597126;0.002234613231067745;-0.0009988998893909133;-0.006765417461832565;0.0012756692027984095;-0.017449786520185785	0.030007117953748066	0.2763666626086055	0.026680887553613728	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B01_dfes.png
LK4-B01	37_SC5	LK4-B01_37_SC5	2	0.260143509606209	0.0012756692027984095	0.289019176;0.199762627497892;0.26251430339277;0.2075043420528615;0.2763666626086055;0.260143509606209;0.216756624434807	-0.01658627490952576;-0.002672494638597126;0.002234613231067745;-0.0009988998893909133;-0.006765417461832565;0.0012756692027984095;-0.017449786520185785	0.030007117953748066	0.2763666626086055	0.026680887553613728	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B01_dfes.png
LK4-B01	37_SC7	LK4-B01_37_SC7	1	0.216756624434807	-0.017449786520185785	0.289019176;0.199762627497892;0.26251430339277;0.2075043420528615;0.2763666626086055;0.260143509606209;0.216756624434807	-0.01658627490952576;-0.002672494638597126;0.002234613231067745;-0.0009988998893909133;-0.006765417461832565;0.0012756692027984095;-0.017449786520185785	0.030007117953748066	0.2763666626086055	0.026680887553613728	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B01_dfes.png
LK4-B12	30_SC3	LK4-B12_30_SC3	2	0.0910095852985769	0.021819240422358162	0.327307586;0.0910095852985769;0.1553374355284875;0.1622447833496965;0.21324702261233602;0.2611179013594035;0.2592393408945405	-0.013514821829310016;0.021819240422358162;0.01944158295529712;0.0009328982977989421;0.00470361353491856;0.0004136828620804027;-0.019554488176990407	0.0607761056733115	0.2611179013594035	0.056842614689485656	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B12_dfes.png
LK4-B12	30_SC5	LK4-B12_30_SC5	1	0.1553374355284875	0.01944158295529712	0.327307586;0.0910095852985769;0.1553374355284875;0.1622447833496965;0.21324702261233602;0.2611179013594035;0.2592393408945405	-0.013514821829310016;0.021819240422358162;0.01944158295529712;0.0009328982977989421;0.00470361353491856;0.0004136828620804027;-0.019554488176990407	0.0607761056733115	0.2611179013594035	0.056842614689485656	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B12_dfes.png
LK4-B12	30_SC7	LK4-B12_30_SC7	1	0.1622447833496965	0.0009328982977989421	0.327307586;0.0910095852985769;0.1553374355284875;0.1622447833496965;0.21324702261233602;0.2611179013594035;0.2592393408945405	-0.013514821829310016;0.021819240422358162;0.01944158295529712;0.0009328982977989421;0.00470361353491856;0.0004136828620804027;-0.019554488176990407	0.0607761056733115	0.2611179013594035	0.056842614689485656	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B12_dfes.png
LK4-B12	37_SC3	LK4-B12_37_SC3	2	0.21324702261233602	0.00470361353491856	0.327307586;0.0910095852985769;0.1553374355284875;0.1622447833496965;0.21324702261233602;0.2611179013594035;0.2592393408945405	-0.013514821829310016;0.021819240422358162;0.01944158295529712;0.0009328982977989421;0.00470361353491856;0.0004136828620804027;-0.019554488176990407	0.0607761056733115	0.2611179013594035	0.056842614689485656	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B12_dfes.png
LK4-B12	37_SC5	LK4-B12_37_SC5	2	0.2611179013594035	0.0004136828620804027	0.327307586;0.0910095852985769;0.1553374355284875;0.1622447833496965;0.21324702261233602;0.2611179013594035;0.2592393408945405	-0.013514821829310016;0.021819240422358162;0.01944158295529712;0.0009328982977989421;0.00470361353491856;0.0004136828620804027;-0.019554488176990407	0.0607761056733115	0.2611179013594035	0.056842614689485656	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B12_dfes.png
LK4-B12	37_SC7	LK4-B12_37_SC7	1	0.2592393408945405	-0.019554488176990407	0.327307586;0.0910095852985769;0.1553374355284875;0.1622447833496965;0.21324702261233602;0.2611179013594035;0.2592393408945405	-0.013514821829310016;0.021819240422358162;0.01944158295529712;0.0009328982977989421;0.00470361353491856;0.0004136828620804027;-0.019554488176990407	0.0607761056733115	0.2611179013594035	0.056842614689485656	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-B12_dfes.png
LK4-D11	30_SC3	LK4-D11_30_SC3	3	0.1313679204609225	0.009734206807916835	0.289170535;0.1313679204609225;0.3010672456511865;0.22034170616064053;0.2474992124314215;0.246379826544147;0.0863989477978077	-0.01034373983350513;0.009734206807916835;0.0002794239602376757;-0.006741271671824945;-0.0030670288686443577;-0.013711021118575995;0.005148694474872319	0.0735630048519905	0.3010672456511865	0.06559187900701816	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-D11_dfes.png
LK4-D11	30_SC5	LK4-D11_30_SC5	3	0.3010672456511865	0.0002794239602376757	0.289170535;0.1313679204609225;0.3010672456511865;0.22034170616064053;0.2474992124314215;0.246379826544147;0.0863989477978077	-0.01034373983350513;0.009734206807916835;0.0002794239602376757;-0.006741271671824945;-0.0030670288686443577;-0.013711021118575995;0.005148694474872319	0.0735630048519905	0.3010672456511865	0.06559187900701816	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-D11_dfes.png
LK4-D11	30_SC7	LK4-D11_30_SC7	3	0.22034170616064053	-0.006741271671824945	0.289170535;0.1313679204609225;0.3010672456511865;0.22034170616064053;0.2474992124314215;0.246379826544147;0.0863989477978077	-0.01034373983350513;0.009734206807916835;0.0002794239602376757;-0.006741271671824945;-0.0030670288686443577;-0.013711021118575995;0.005148694474872319	0.0735630048519905	0.3010672456511865	0.06559187900701816	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-D11_dfes.png
LK4-D11	37_SC3	LK4-D11_37_SC3	2	0.2474992124314215	-0.0030670288686443577	0.289170535;0.1313679204609225;0.3010672456511865;0.22034170616064053;0.2474992124314215;0.246379826544147;0.0863989477978077	-0.01034373983350513;0.009734206807916835;0.0002794239602376757;-0.006741271671824945;-0.0030670288686443577;-0.013711021118575995;0.005148694474872319	0.0735630048519905	0.3010672456511865	0.06559187900701816	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-D11_dfes.png
LK4-D11	37_SC5	LK4-D11_37_SC5	1	0.246379826544147	-0.013711021118575995	0.289170535;0.1313679204609225;0.3010672456511865;0.22034170616064053;0.2474992124314215;0.246379826544147;0.0863989477978077	-0.01034373983350513;0.009734206807916835;0.0002794239602376757;-0.006741271671824945;-0.0030670288686443577;-0.013711021118575995;0.005148694474872319	0.0735630048519905	0.3010672456511865	0.06559187900701816	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-D11_dfes.png
LK4-D11	37_SC7	LK4-D11_37_SC7	1	0.0863989477978077	0.005148694474872319	0.289170535;0.1313679204609225;0.3010672456511865;0.22034170616064053;0.2474992124314215;0.246379826544147;0.0863989477978077	-0.01034373983350513;0.009734206807916835;0.0002794239602376757;-0.006741271671824945;-0.0030670288686443577;-0.013711021118575995;0.005148694474872319	0.0735630048519905	0.3010672456511865	0.06559187900701816	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-D11_dfes.png
LK4-H11	30_SC3	LK4-H11_30_SC3	1	0.0912074920616256	0.014560724934492512	0.30665020499999995;0.0912074920616256;0.193140373180107;0.177655110164184;0.242228757112384;0.2664071317369805;0.1022154475281157	-0.016307569099192443;0.014560724934492512;0.04555142641616217;0.0014338372492886638;0.0012480809910169403;-0.005041076929913591;0.001837832828569974	0.06511888418923759	0.2664071317369805	0.0569819377915331	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-H11_dfes.png
LK4-H11	30_SC5	LK4-H11_30_SC5	2	0.193140373180107	0.04555142641616217	0.30665020499999995;0.0912074920616256;0.193140373180107;0.177655110164184;0.242228757112384;0.2664071317369805;0.1022154475281157	-0.016307569099192443;0.014560724934492512;0.04555142641616217;0.0014338372492886638;0.0012480809910169403;-0.005041076929913591;0.001837832828569974	0.06511888418923759	0.2664071317369805	0.0569819377915331	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-H11_dfes.png
LK4-H11	30_SC7	LK4-H11_30_SC7	1	0.177655110164184	0.0014338372492886638	0.30665020499999995;0.0912074920616256;0.193140373180107;0.177655110164184;0.242228757112384;0.2664071317369805;0.1022154475281157	-0.016307569099192443;0.014560724934492512;0.04555142641616217;0.0014338372492886638;0.0012480809910169403;-0.005041076929913591;0.001837832828569974	0.06511888418923759	0.2664071317369805	0.0569819377915331	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-H11_dfes.png
LK4-H11	37_SC3	LK4-H11_37_SC3	2	0.242228757112384	0.0012480809910169403	0.30665020499999995;0.0912074920616256;0.193140373180107;0.177655110164184;0.242228757112384;0.2664071317369805;0.1022154475281157	-0.016307569099192443;0.014560724934492512;0.04555142641616217;0.0014338372492886638;0.0012480809910169403;-0.005041076929913591;0.001837832828569974	0.06511888418923759	0.2664071317369805	0.0569819377915331	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-H11_dfes.png
LK4-H11	37_SC5	LK4-H11_37_SC5	1	0.2664071317369805	-0.005041076929913591	0.30665020499999995;0.0912074920616256;0.193140373180107;0.177655110164184;0.242228757112384;0.2664071317369805;0.1022154475281157	-0.016307569099192443;0.014560724934492512;0.04555142641616217;0.0014338372492886638;0.0012480809910169403;-0.005041076929913591;0.001837832828569974	0.06511888418923759	0.2664071317369805	0.0569819377915331	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-H11_dfes.png
LK4-H11	37_SC7	LK4-H11_37_SC7	1	0.1022154475281157	0.001837832828569974	0.30665020499999995;0.0912074920616256;0.193140373180107;0.177655110164184;0.242228757112384;0.2664071317369805;0.1022154475281157	-0.016307569099192443;0.014560724934492512;0.04555142641616217;0.0014338372492886638;0.0012480809910169403;-0.005041076929913591;0.001837832828569974	0.06511888418923759	0.2664071317369805	0.0569819377915331	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK4-H11_dfes.png
LK5-C01	30_SC3	LK5-C01_30_SC3	2	0.1492061647057435	0.010570058405096061	0.314492882;0.1492061647057435;0.250472791669365;0.1941648830923885;0.24099587726994254;0.266202493631015;0.1292519984699405	-0.007570151380372128;0.010570058405096061;0.00577564931511293;-0.0007559031341759734;0.018268828631632136;0.0028818296930466316;0.040318440825614144	0.05176440268798202	0.266202493631015	0.0481448349927686	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-C01_dfes.png
LK5-C01	30_SC5	LK5-C01_30_SC5	1	0.250472791669365	0.00577564931511293	0.314492882;0.1492061647057435;0.250472791669365;0.1941648830923885;0.24099587726994254;0.266202493631015;0.1292519984699405	-0.007570151380372128;0.010570058405096061;0.00577564931511293;-0.0007559031341759734;0.018268828631632136;0.0028818296930466316;0.040318440825614144	0.05176440268798202	0.266202493631015	0.0481448349927686	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-C01_dfes.png
LK5-C01	30_SC7	LK5-C01_30_SC7	1	0.1941648830923885	-0.0007559031341759734	0.314492882;0.1492061647057435;0.250472791669365;0.1941648830923885;0.24099587726994254;0.266202493631015;0.1292519984699405	-0.007570151380372128;0.010570058405096061;0.00577564931511293;-0.0007559031341759734;0.018268828631632136;0.0028818296930466316;0.040318440825614144	0.05176440268798202	0.266202493631015	0.0481448349927686	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-C01_dfes.png
LK5-C01	37_SC3	LK5-C01_37_SC3	1	0.24099587726994254	0.018268828631632136	0.314492882;0.1492061647057435;0.250472791669365;0.1941648830923885;0.24099587726994254;0.266202493631015;0.1292519984699405	-0.007570151380372128;0.010570058405096061;0.00577564931511293;-0.0007559031341759734;0.018268828631632136;0.0028818296930466316;0.040318440825614144	0.05176440268798202	0.266202493631015	0.0481448349927686	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-C01_dfes.png
LK5-C01	37_SC5	LK5-C01_37_SC5	1	0.266202493631015	0.0028818296930466316	0.314492882;0.1492061647057435;0.250472791669365;0.1941648830923885;0.24099587726994254;0.266202493631015;0.1292519984699405	-0.007570151380372128;0.010570058405096061;0.00577564931511293;-0.0007559031341759734;0.018268828631632136;0.0028818296930466316;0.040318440825614144	0.05176440268798202	0.266202493631015	0.0481448349927686	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-C01_dfes.png
LK5-C01	37_SC7	LK5-C01_37_SC7	1	0.1292519984699405	0.040318440825614144	0.314492882;0.1492061647057435;0.250472791669365;0.1941648830923885;0.24099587726994254;0.266202493631015;0.1292519984699405	-0.007570151380372128;0.010570058405096061;0.00577564931511293;-0.0007559031341759734;0.018268828631632136;0.0028818296930466316;0.040318440825614144	0.05176440268798202	0.266202493631015	0.0481448349927686	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-C01_dfes.png
LK5-C04	30_SC3	LK5-C04_30_SC3	1	0.151804164019067	-0.0018681708243992665	0.404950025;0.151804164019067;0.187007833910394;0.179605343303129;0.287371470969924;0.333700865983497;0.12351799296433649	-0.03905265796418651;-0.0018681708243992665;0.01389558614224484;-0.005424479535347083;-0.012999188911599195;-0.02257510735706275;0.005670588650931363	0.07483883662890507	0.333700865983497	0.05548214629570878	YPD;30_SC3;30_SC5;30_SC7;37_SC3;37_SC5;37_SC7	data/DFEs/LK5-C04_dfes.png
