Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
114,658353,in STE24,44.0,9.0,25.0,,,-3.180217136781949;-3.4415904106626587;-2.9287439677098415;nan;-3.6240757311456826
114,723040,in STE24,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
114,74626,in STE24,468.0,249.0,324.0,74.0,74.0,-2.1534239601940124;-1.9996335730062473;-1.816138966175267;-1.6745880854116815;-1.8387458961349157
114,753379,in STE24,750.0,377.0,468.0,91.0,91.0,-1.9486085498764363;-1.8194915698961909;-1.656438123307755;-1.584778412821564;-1.4422321432009102
114,821526,in STE24,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
114,837724,in STE24,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
114,882137,in STE24,12.0,1.0,2.0,,,-3.7444885672205115;-4.3958329201019835;-4.025653980717898;nan;nan
114,947410,in STE24,246.0,166.0,204.0,49.0,49.0,-2.4327347061647573;-2.1757248320619285;-2.01705380895598;-1.853623725114144;-1.8997998615448937
114,958910,in STE24,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
114,978005,in STE24,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
114,995810,in STE24,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
115,1010198,in FLC2,154.0,60.0,62.0,22.0,22.0,-2.6361490924316735;-2.61768166971834;-2.534292286883625;-2.2013971243204513;-2.3453221301928537
115,1048493,in FLC2,27.0,,,,,-3.3923060491091492;nan;nan;nan;nan
115,107811,in FLC2,29.0,23.0,6.0,,,-3.3612718153691805;-3.034105084084391;-3.5485327259982355;nan;-3.6240757311456826
115,1094952,in FLC2,32.0,4.0,14.0,3.0,3.0,-3.3185198349482303;-3.7937729287740214;-3.1805559407036412;-3.0666985504229953;-2.7789776911314257
115,1114499,in FLC2,100.0,55.0,72.0,21.0,21.0,-2.823669813268136;-2.65547023060774;-2.4693514799506104;-2.2216005104087384;-2.544894485098058
115,1131157,in FLC2,68.0,18.0,2.0,2.0,2.0,-2.9911609005619;-3.1405604149986774;-4.025653980717898;-3.2427898094786767;nan
115,1152826,in FLC2,4.0,,4.0,,,-4.221609821940174;nan;-3.724623985053917;nan;nan
115,180498,in FLC2,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
115,203783,in FLC2,279.0,57.0,111.0,6.0,6.0,-2.3780656099945388;-2.6399580644294924;-2.281360997595222;-2.765668554759014;-2.845924480762039
115,260482,in FLC2,9.0,4.0,2.0,1.0,1.0,-3.8694273038288114;-3.7937729287740214;-4.025653980717898;-3.543819805142658;nan
115,270135,in FLC2,343.0,145.0,207.0,34.0,34.0,-2.288375693225366;-2.2344649178670086;-2.0107136309249616;-2.0123408881004026;-2.080007686795407
115,314960,in FLC2,49.0,17.0,14.0,3.0,3.0,-3.1334737332396227;-3.16538399872371;-3.1805559407036412;-3.0666985504229953;-3.6240757311456826
115,351871,in FLC2,200.0,143.0,140.0,19.0,19.0,-2.5226398176041553;-2.240496882636922;-2.1805559407036412;-2.2650662041898286;-2.105561791267795
115,378324,in FLC2,120.0,32.0,3.0,3.0,3.0,-2.7444885672205115;-2.8906829417820776;-3.849562721662217;-3.0666985504229953;-3.6240757311456826
115,392745,in FLC2,4.0,3.0,13.0,,,-4.221609821940174;-3.9187116653823213;-3.2127406240750425;nan;nan
115,396609,in FLC2,39.0,,6.0,,,-3.232605206241637;nan;-3.5485327259982355;nan;nan
115,409742,in FLC2,170.0,35.0,11.0,,,-2.5932208918898625;-2.851764875751708;-3.285291291223654;nan;-3.6240757311456826
115,461730,in FLC2,26.0,44.0,13.0,10.0,10.0,-3.4086964652973184;-2.752380243615796;-3.2127406240750425;-2.543819805142658;-2.7789776911314257
115,545853,in FLC2,332.0,75.0,144.0,18.0,18.0,-2.3025317295641;-2.520771656710284;-2.1683214842866296;-2.2885473000393515;-2.3230457354817013
115,568594,in FLC2,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
115,636275,in FLC2,135.0,59.0,23.0,,,-2.6933360447731305;-2.6249809084598397;-2.9649561403642863;nan;nan
115,656210,in FLC2,79.0,22.0,25.0,,,-2.9260427219776948;-3.0534102392797773;-2.9287439677098415;nan;nan
115,677754,in FLC2,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
115,71653,in FLC2,12.0,9.0,10.0,,,-3.7444885672205115;-3.4415904106626587;-3.326683976381879;nan;-3.14695447642602
115,71953,in FLC2,71.0,36.0,56.0,14.0,14.0,-2.972411464549061;-2.8395304193346966;-2.5784959493756787;-2.3976917694644198;-3.02201573981772
115,728652,in FLC2,13.0,,4.0,,,-3.7097264609612997;nan;-3.724623985053917;nan;nan
115,820149,in FLC2,,2.0,,,,nan;-4.094802924438002;nan;nan;nan
115,866345,in FLC2,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
115,872836,in FLC2,42.0,27.0,4.0,,,-3.200420522870236;-2.9644691559429965;-3.724623985053917;nan;nan
115,89707,in FLC2,298.0,97.0,19.0,7.0,7.0,-2.3494535491918813;-2.4090611858357387;-3.04793037542905;-2.698721765128401;-3.02201573981772
115,928546,in FLC2,2.0,,,,,-4.522639817604155;nan;nan;nan;nan
115,996910,in FLC2,273.0,133.0,128.0,24.0,24.0,-2.38750716622738;-2.2719812791348977;-2.2194740067340106;-2.1636085634310516;-2.226135722473645
117,1117526,in NOT3,3.0,,,,,-4.3465485585484736;nan;nan;nan;nan
117,164738,in NOT3,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
117,332184,in NOT3,3.0,,,,,-4.3465485585484736;nan;nan;nan;nan
117,477927,in NOT3,2.0,1.0,1.0,1.0,1.0,-4.522639817604155;-4.3958329201019835;-4.326683976381879;-3.543819805142658;nan
117,690884,in NOT3,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
117,759482,in NOT3,6.0,,,,,-4.045518562884493;nan;nan;nan;nan
117,793899,in NOT3,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
117,975241,in NOT3,1.0,,,,,-4.823669813268136;nan;nan;nan;nan
