Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
103,414581,in SUM1,4.0,,,,,-4.966192201867834;nan;nan;nan;nan
103,419441,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,420691,in SUM1,59.0,56.0,12.0,4.0,4.0,-3.797400181553652;-3.5417218459777104;-3.73266845801801;-3.0916669575956846;-2.624375865561155
103,451773,in SUM1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
103,454865,in SUM1,56.0,29.0,54.0,1.0,1.0,-3.820064166189596;-3.827511875084955;-3.079455944242666;-3.693726948923647;nan
103,464720,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,466199,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,472252,in SUM1,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
103,484051,in SUM1,1.0,7.0,,,,-5.5682521931957965;-4.444811832969654;nan;nan;nan
103,493889,in SUM1,2.0,2.0,,,,-5.267222197531815;-4.988879877319929;nan;nan;nan
103,494600,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,511217,in SUM1,6.0,5.0,3.0,1.0,1.0,-4.790100942812153;-4.590939868647892;-4.334728449345972;-3.693726948923647;nan
103,543350,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,560715,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,603201,in SUM1,7.0,13.0,,,,-4.7231541531815395;-4.175966520677074;nan;nan;nan
103,649422,in SUM1,23.0,21.0,2.0,1.0,1.0,-4.206524357178203;-3.9676905782499916;-4.5108197084016535;-3.693726948923647;nan
103,674588,in SUM1,41.0,35.0,25.0,1.0,1.0,-3.955468336476061;-3.7458418286336355;-3.4139096953935972;-3.693726948923647;nan
103,676707,in SUM1,11.0,18.0,28.0,,,-4.526859508037572;-4.034637367880605;-3.3646916727234157;nan;-3.188647295999717
103,689846,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,703275,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,759157,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,772635,in SUM1,4.0,,4.0,,,-4.966192201867834;nan;-4.209789712737672;nan;nan
103,779881,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,780210,in SUM1,4.0,1.0,,,,-4.966192201867834;-5.289909872983911;nan;nan;nan
103,79311,in SUM1,38.0,60.0,16.0,,,-3.9884685965789863;-3.5117586226002673;-3.60772972140971;nan;nan
103,829611,in SUM1,50.0,32.0,25.0,,,-3.8692821888597777;-3.784759894664005;-3.4139096953935972;nan;nan
103,853992,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,915976,in SUM1,8.0,3.0,,,,-4.665162206203853;-4.812788618264249;nan;nan;nan
103,93414,in SUM1,6.0,1.0,3.0,,,-4.790100942812153;-5.289909872983911;-4.334728449345972;nan;nan
103,977842,in SUM1,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
103,999290,in SUM1,23.0,25.0,,,,-4.206524357178203;-3.891969864311873;nan;nan;nan
104,1006604,in FUN30,214.0,102.0,10.0,1.0,1.0,-3.237838419846606;-3.281309701221993;-3.8118497040656347;-3.693726948923647;-3.66576855071938
104,101589,in FUN30,820.0,470.0,204.0,2.0,2.0,-2.6544383408120797;-2.6178120150481936;-2.502219536639736;-3.392696953259666;-2.966798546383361
104,1029273,in FUN30,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
104,1043956,in FUN30,4.0,,,,,-4.966192201867834;nan;nan;nan;nan
104,1122200,in FUN30,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
104,1124258,in FUN30,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
104,1146097,in FUN30,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
104,13601,in FUN30,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
104,140511,in FUN30,1374.0,756.0,190.0,20.0,20.0,-2.430265460472265;-2.4113880774827043;-2.533096103112806;-2.392696953259666;-2.966798546383361
104,150362,in FUN30,586.0,153.0,52.0,1.0,1.0,-2.800354577177706;-3.1052184421663123;-3.0958463604308357;-3.693726948923647;-3.66576855071938
104,153639,in FUN30,2.0,,,,,-5.267222197531815;nan;nan;nan;nan
104,17628,in FUN30,85.0,26.0,6.0,2.0,2.0,-3.638833267481504;-3.874936525013093;-4.033698453681991;-3.392696953259666;nan
104,190708,in FUN30,371.0,168.0,73.0,1.0,1.0,-2.998878283580751;-3.0646005912580483;-2.948526843945179;-3.693726948923647;-3.188647295999717
104,20963,in FUN30,24.0,7.0,12.0,,,-4.188040951484191;-4.444811832969654;-3.73266845801801;nan;nan
104,222386,in FUN30,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
104,229076,in FUN30,4.0,,,,,-4.966192201867834;nan;nan;nan;nan
104,240491,in FUN30,474.0,206.0,70.0,9.0,9.0,-2.8924738515217117;-2.9760426526147574;-2.966751664051378;-2.739484439484322;-3.66576855071938
104,251740,in FUN30,1.0,,,,,-5.5682521931957965;nan;nan;nan;nan
104,268765,in FUN30,1453.0,562.0,223.0,7.0,7.0,-2.405986578897775;-2.5401735574148496;-2.463544841017474;-2.84862890890939;-2.887617300335736
104,279994,in FUN30,194.0,90.0,59.0,,,-3.2804504632655704;-3.335667363544586;-3.0409976924234905;nan;nan
104,315046,in FUN30,1168.0,507.0,178.0,12.0,12.0,-2.500809350419416;-2.584901913650575;-2.5614297017567407;-2.614545702876022;-3.188647295999717
104,345585,in FUN30,489.0,184.0,65.0,2.0,2.0,-2.878943334072176;-3.0250920499743743;-2.998936347422779;-3.392696953259666;-3.3647385550553985
104,346942,in FUN30,22.0,8.0,6.0,,,-4.225829512373591;-4.386819885991968;-4.033698453681991;nan;nan
104,391497,in FUN30,3.0,,,,,-5.091130938476134;nan;nan;nan;nan
104,417727,in FUN30,1047.0,541.0,177.0,4.0,4.0,-2.548305511516954;-2.5567126078773414;-2.563876437703828;-3.0916669575956846;-2.624375865561155
104,437847,in FUN30,211.0,93.0,20.0,1.0,1.0,-3.243969737898104;-3.321426924429976;-3.5108197084016535;-3.693726948923647;nan
104,568980,in FUN30,234.0,105.0,91.0,2.0,2.0,-3.199036335785654;-3.268720573913973;-2.8528083117445413;-3.392696953259666;-3.66576855071938
104,573947,in FUN30,1647.0,674.0,186.0,26.0,26.0,-2.3515585940260424;-2.461249976448591;-2.5423367598477182;-2.278753600952829;-2.966798546383361
104,652239,in FUN30,788.0,381.0,64.0,5.0,5.0,-2.6717259757062415;-2.7089848973082917;-3.0056697300817476;-2.9947569445876283;nan
104,687296,in FUN30,361.0,207.0,24.0,,,-3.0107449912901387;-2.9739395275269933;-3.431638462354029;nan;nan
104,752480,in FUN30,510.0,286.0,75.0,4.0,4.0,-2.86068201709786;-2.833543839854868;-2.9367884406739346;-3.0916669575956846;-3.3647385550553985
