Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
115,664807,in FLC2,2.0,,,,,-5.351190228850283;nan;nan;nan;nan
115,988045,in FLC2,52.0,26.0,36.0,,,-3.936216880879465;-3.678945389872237;-3.907921679343844;nan;-4.332968379746611
117,42259,in NOT3,3.0,,,,,-5.175098969794601;nan;nan;nan;nan
119,1124927,in CBS1,1.0,,,,,-5.652220224514264;nan;nan;nan;nan
119,242807,in CBS1,3.0,,,,,-5.175098969794601;nan;nan;nan;nan
119,731845,in CBS1,2.0,,,,,-5.351190228850283;nan;nan;nan;nan
11,1036535,nearby UTP22,166.0,25.0,5.0,,,-3.432112136474209;-3.6959787291710176;-4.765254175775112;nan;nan
11,1041433,nearby UTP22,466.0,97.0,10.0,,,-2.9838343078242637;-3.1071470035768103;-4.464224180111131;nan;nan
11,198584,nearby UTP22,2391.0,392.0,195.0,2.0,2.0,-2.2736406483984894;-2.500632670822598;-3.174189568748613;-4.3601103852722725;-3.980785861635248
11,552524,nearby UTP22,2642.0,493.0,163.0,2.0,2.0,-2.230287411235756;-2.401071818565825;-3.252036575707173;-4.3601103852722725;-4.332968379746611
11,817507,nearby UTP22,3.0,,,,,-5.175098969794601;nan;nan;nan;nan
11,923013,nearby UTP22,286.0,54.0,37.0,,,-3.195854191385221;-3.3615249780200864;-3.896022456044136;nan;nan
11,972392,nearby UTP22,1458.0,212.0,87.0,2.0,2.0,-2.4884627005323083;-2.7675828769143034;-3.5247049274925124;-4.3601103852722725;nan
120,555046,nearby RPL16A,1.0,,,,,-5.652220224514264;nan;nan;nan;nan
120,649696,nearby RPL16A,267.0,31.0,3.0,,,-3.225708963149689;-3.6025570440087824;-4.9871029253914685;nan;nan
121,1138228,in COG8,868.0,115.0,35.0,,,-2.7137004993377722;-3.0332208974894432;-3.9201561357608554;nan;nan
121,129473,in COG8,4.0,,,,,-5.050160233186301;nan;nan;nan;nan
121,379170,in COG8,1.0,,,,,-5.652220224514264;nan;nan;nan;nan
121,857784,in COG8,12.0,,,,,-4.57303897846664;nan;nan;nan;nan
121,935970,in COG8,3.0,,,,,-5.175098969794601;nan;nan;nan;nan
122,252655,in SIR3,5.0,,,,,-4.953250220178245;nan;nan;nan;nan
122,498545,in SIR3,3.0,,,,,-5.175098969794601;nan;nan;nan;nan
122,709157,in SIR3,1.0,,,,,-5.652220224514264;nan;nan;nan;nan
123,1040450,nearby SFP1,996.0,670.0,3652.0,582.0,582.0,-2.6539608860905655;-2.2678439351422286;-1.9016934112488695;-1.8962173962863649;-2.013341895590971
123,410552,nearby SFP1,8.0,,,,,-4.74913023752232;nan;nan;nan;nan
123,490508,nearby SFP1,6.0,1.0,,,,-4.874068974130621;-5.093918737843055;nan;nan;nan
123,554752,nearby SFP1,50.0,14.0,9.0,,,-3.953250220178245;-3.947790702164817;-4.509981670671806;nan;nan
123,767039,nearby SFP1,20.0,,3.0,,,-4.351190228850283;nan;-4.9871029253914685;nan;nan
123,93996,nearby SFP1,75.0,11.0,30.0,,,-3.777158961122564;-4.05252605268483;-3.9871029253914685;nan;nan
124,1023606,nearby NUP157,677.0,115.0,33.0,,,-2.8216315558291196;-3.0332208974894432;-3.9457102402332436;nan;nan
124,1066809,nearby NUP157,19.0,,,,,-4.373466623561435;nan;nan;nan;nan
124,1067444,nearby NUP157,3530.0,628.0,174.0,4.0,4.0,-2.1044455191264415;-2.295959094105859;-3.223674931828531;-4.059080389608291;nan
124,160258,nearby NUP157,1606.0,230.0,127.0,2.0,2.0,-2.446474683571602;-2.732190901825462;-3.360420459155174;-4.3601103852722725;nan
124,180021,nearby NUP157,286.0,55.0,8.0,,,-3.195854191385221;-3.353556048348811;-4.561134193119187;nan;nan
124,23000,nearby NUP157,24.0,2.0,,,,-4.272008982802658;-4.792888742179074;nan;nan;nan
124,243640,nearby NUP157,126.0,35.0,8.0,,,-3.5518496793967014;-3.5498506934927794;-4.561134193119187;nan;nan
124,302671,nearby NUP157,8.0,3.0,,,,-4.74913023752232;-4.616797483123393;nan;nan;nan
124,333562,nearby NUP157,338.0,87.0,47.0,,,-3.123303524236609;-3.1543994852244364;-3.7921263221754136;nan;nan
124,488468,nearby NUP157,602.0,82.0,18.0,,,-2.8726237332564395;-3.1801048854593383;-4.208951675007825;nan;nan
124,507641,nearby NUP157,1334.0,205.0,96.0,1.0,1.0,-2.527064394933734;-2.782164876787301;-3.4819529470715627;-4.661140380936254;nan
124,516337,nearby NUP157,2075.0,351.0,124.0,4.0,4.0,-2.3352021234661526;-2.5486116213772307;-3.370802494948896;-4.059080389608291;-4.633998375410592
124,552205,nearby NUP157,71.0,2.0,7.0,,,-3.800961875795189;-4.792888742179074;-4.619126140096874;nan;nan
124,55440,nearby NUP157,2130.0,362.0,131.0,4.0,4.0,-2.3238406210755262;-2.5352101673098892;-3.3469528844553667;-4.059080389608291;-3.855847125026948
124,562951,nearby NUP157,49.0,,,,,-3.9620241444857505;nan;nan;nan;nan
124,57136,nearby NUP157,138.0,33.0,25.0,,,-3.5123411381130274;-3.5754047979651675;-4.066284171439094;nan;nan
124,58742,nearby NUP157,12.0,,,,,-4.57303897846664;nan;nan;nan;nan
124,595141,nearby NUP157,16.0,11.0,,,,-4.448100241858339;-4.05252605268483;nan;nan;nan
124,607314,nearby NUP157,249.0,45.0,,,,-3.2560208774185275;-3.440706224067711;nan;nan;nan
124,623292,nearby NUP157,2230.0,378.0,137.0,3.0,3.0,-2.303915361466103;-2.5164269380058295;-3.327503612954724;-4.184019126216591;-4.935028371074573
124,627068,nearby NUP157,479.0,54.0,30.0,2.0,2.0,-2.9718847110997006;-3.3615249780200864;-3.9871029253914685;-4.3601103852722725;nan
124,655829,nearby NUP157,697.0,130.0,62.0,1.0,1.0,-2.8089874464162548;-2.979975385536218;-3.671832490612877;-4.661140380936254;nan
124,702180,nearby NUP157,687.0,131.0,123.0,14.0,14.0,-2.8152634874547138;-2.9766474421872906;-3.374319068671733;-3.5150123452580155;-3.4165144311966857
124,707337,nearby NUP157,8.0,,,,,-4.74913023752232;nan;nan;nan;nan
124,735688,nearby NUP157,136.0,39.0,10.0,,,-3.5186813161440464;-3.502854130816556;-4.464224180111131;nan;nan
124,772170,nearby NUP157,1019.0,201.0,93.0,,,-2.644046040507838;-2.790722680422566;-3.495741231557196;nan;nan
124,772366,nearby NUP157,61.0,5.0,8.0,,,-3.866890389503497;-4.394948733507036;-4.561134193119187;nan;nan
124,807913,nearby NUP157,6.0,,,,,-4.874068974130621;nan;nan;nan;nan
124,811672,nearby NUP157,159.0,62.0,7.0,1.0,1.0,-3.4508231001938126;-3.301527048344801;-4.619126140096874;-4.661140380936254;nan
124,825320,nearby NUP157,46.0,19.0,2.0,,,-3.98946239283269;-3.815165136890226;-5.16319418444715;nan;nan
124,847526,nearby NUP157,27.0,10.0,,,,-4.220856460355277;-4.093918737843055;nan;nan;nan
124,849001,nearby NUP157,710.0,101.0,72.0,,,-2.800961875795189;-3.0895973640604124;-3.6068916836798626;nan;-4.457907116354911
124,86809,nearby NUP157,45.0,12.0,9.0,,,-3.9990077107389204;-4.01473749179543;-4.509981670671806;nan;nan
124,87502,nearby NUP157,138.0,19.0,17.0,,,-3.5123411381130274;-3.815165136890226;-4.233775258732857;nan;nan
124,883070,nearby NUP157,66.0,13.0,11.0,,,-3.8326762889723955;-3.979975385536218;-4.422831494952906;nan;nan
124,884323,nearby NUP157,403.0,55.0,15.0,2.0,2.0,-3.0469151783731547;-3.353556048348811;-4.28813292105545;-4.3601103852722725;nan
124,899394,nearby NUP157,253.0,57.0,7.0,2.0,2.0,-3.2490997033384463;-3.3380438821705636;-4.619126140096874;-4.3601103852722725;nan
124,947338,nearby NUP157,3.0,,,,,-5.175098969794601;nan;nan;nan;nan
127,165158,in MPC2,5.0,,,,,-4.953250220178245;nan;nan;nan;nan
127,610412,in MPC2,3.0,,,,,-5.175098969794601;nan;nan;nan;nan
127,923200,in MPC2,2.0,,,,,-5.351190228850283;nan;nan;nan;nan
127,981711,in MPC2,9.0,16.0,,,,-4.6979777150749396;-3.88979875518713;nan;nan;nan
14,410285,in DPB4,221.0,40.0,21.0,1.0,1.0,-3.3078279508291533;-3.4918587465150925;-4.142004885377212;-4.661140380936254;nan
14,995867,in DPB4,5.0,,,,,-4.953250220178245;nan;nan;nan;nan
15,101689,in OCA1,4625.0,1340.0,2363.0,163.0,163.0,-1.9871084874392126;-1.9668139394782473;-2.090760458478762;-2.4489527765322956;-2.788900335396335
15,1064003,in OCA1,3394.0,931.0,1994.0,95.0,95.0,-2.121508386532607;-2.1249690568617123;-2.164499026135494;-2.6834167756474057;-3.096179280337318
15,1157844,in OCA1,265.0,121.0,159.0,4.0,4.0,-3.2289743505774564;-3.0111333675266048;-3.2628270557906793;-4.059080389608291;-4.633998375410592
15,257788,in OCA1,29.0,39.0,30.0,,,-4.189822226615308;-3.502854130816556;-3.9871029253914685;nan;-4.236058366738554
15,357288,in OCA1,1.0,,,,,-5.652220224514264;nan;nan;nan;nan
15,452113,in OCA1,4.0,,,,,-5.050160233186301;nan;nan;nan;nan
15,481704,in OCA1,1.0,,,,,-5.652220224514264;nan;nan;nan;nan
15,499467,in OCA1,10510.0,2947.0,4789.0,339.0,339.0,-1.630617508486022;-1.6245386019931298;-1.7839793430685233;-2.130940682733171;-2.308688003699531
15,521858,in OCA1,1501.0,409.0,843.0,83.0,83.0,-2.4758395322709936;-2.482195429835713;-2.5383966054863887;-2.7420622885601795;-3.3329683797466108
15,623379,in OCA1,564.0,149.0,236.0,17.0,17.0,-2.9009411205309217;-2.920732469430781;-3.0913121771410244;-3.4306914595579796;-3.5370883624025353
15,722148,in OCA1,10467.0,2954.0,5082.0,362.0,362.0,-1.6323980003464909;-1.6235082468671242;-1.7581895193967803;-2.102431810403088;-2.423145010095699
15,736385,in OCA1,17319.0,16181.0,149984.0,36878.0,36878.0,-1.4136974122959707;-0.8849133799572998;-0.28817924827101477;-0.09437302095478158;-0.04321225154971268
15,759911,in OCA1,600.0,188.0,179.0,5.0,5.0,-2.8740689741306205;-2.819760888579375;-3.211371149131238;-3.9621703766002345;-3.6797558659712672
15,797914,in OCA1,484.0,133.0,203.0,12.0,12.0,-2.9673748628698515;-2.9700670968759693;-3.156728142197918;-3.5819591348886286;-4.935028371074573
15,818749,in OCA1,976.0,310.0,465.0,25.0,25.0,-2.662770406847572;-2.6025570440087824;-2.796771227221177;-3.2632003722642158;-3.322244514354838
15,841639,in OCA1,3068.0,1082.0,1693.0,89.0,89.0,-2.1653648692373206;-2.059691477072504;-2.235567222002196;-2.7117503742913405;-2.770675515290136
15,91547,in OCA1,11.0,,4.0,,,-4.610827539356039;nan;-4.862164188783169;nan;nan
16,552602,"in ADE5,7",6.0,,,,,-4.874068974130621;nan;nan;nan;nan
16,883883,"in ADE5,7",1.0,,,,,-5.652220224514264;nan;nan;nan;nan
17,1042908,nearby KRI1,1437.0,247.0,107.0,6.0,6.0,-2.4947634563800385;-2.7012217845833892;-3.4348404024259214;-3.88298913055261;-4.089930331060316
17,1060579,nearby KRI1,196.0,36.0,18.0,,,-3.359964153157788;-3.5376162370757678;-4.208951675007825;nan;nan
17,276197,nearby KRI1,6976.0,1235.0,543.0,6.0,6.0,-1.8086137525897532;-2.0022517802473705;-2.729424350522284;-3.88298913055261;-4.15687712069093
17,334267,nearby KRI1,155.0,30.0,15.0,,,-3.4618885263439725;-3.6167974831233924;-4.28813292105545;nan;nan
17,340784,nearby KRI1,450.0,46.0,45.0,,,-2.9990077107389204;-3.4311609061614807;-3.811011666335787;nan;nan
17,363097,nearby KRI1,427.0,125.0,35.0,,,-3.0217923494892402;-2.9970087248349984;-3.9201561357608554;nan;-4.236058366738554
