Mut_ID,BC_ID,Gene,T0,T1,T2,T3,T3,Log10_freq_trajectory
108,557529,in TRP2,4895.0,840.0,872.0,459.0,459.0,-2.3255819063516125;-2.3994800543195316;-2.570263034584585;-2.6263045767620885;-2.8714192954403024
108,703023,in TRP2,,1.0,,,,nan;-5.323759340381414;nan;nan;nan
108,849213,in TRP2,5.0,3.0,2.0,1.0,1.0,-5.316364598154751;-4.846638085661751;-5.209749523853171;-5.28811726229935;nan
108,947587,in TRP2,2698.0,446.0,559.0,291.0,291.0,-2.584292657154884;-2.6744244816692717;-2.763367711630729;-2.824224273313442;-3.3050748563788743
108,988454,in TRP2,94.0,19.0,13.0,8.0,8.0,-4.04220674889107;-4.045005739428585;-4.396836167210315;-4.385027275307406;nan
109,1062798,nearby SRB2,194.0,42.0,15.0,45.0,45.0,-3.727532872560543;-3.700510049983513;-4.334688260461471;-3.634904748524006;-3.6730516416734686
109,49113,nearby SRB2,4636.0,817.0,1307.0,645.0,645.0,-2.349191175199211;-2.411537283848998;-2.394503931936608;-2.478557547664082;-2.526923605995231
109,951605,nearby SRB2,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
10,1027721,nearby MET4,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
10,1145546,nearby MET4,19.0,2.0,4.0,,,-4.736581001537941;-5.022729344717432;-4.90871952818919;nan;nan
10,355810,nearby MET4,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
10,361516,nearby MET4,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
10,417810,nearby MET4,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
10,437613,nearby MET4,4.0,,,,,-5.413274611162807;nan;nan;nan;nan
10,46322,nearby MET4,8127.0,1310.0,1923.0,817.0,817.0,-2.1054043427379385;-2.206488044725649;-2.2268002352786724;-2.375895205766934;-2.570389299776321
10,509114,nearby MET4,3735.0,600.0,635.0,298.0,298.0,-2.4430439963393518;-2.5456080899977698;-2.7080057942251767;-2.8139009982230943;-2.8949003912898252
10,544918,nearby MET4,7973.0,1934.0,2195.0,1046.0,1046.0,-2.113712838397412;-2.0373028706344307;-2.1693449949390122;-2.268585577768094;-2.506720219906944
10,593865,nearby MET4,13394.0,2271.0,2522.0,1347.0,1347.0,-1.8884243078906084;-1.9675422061616783;-2.1090344372800898;-2.158749666576364;-2.2928403999618627
10,618193,nearby MET4,4.0,2.0,2.0,,,-5.413274611162807;-5.022729344717432;-5.209749523853171;nan;nan
10,694516,nearby MET4,11.0,,15.0,2.0,2.0,-4.973941917332544;nan;-4.334688260461471;-4.987087266635369;nan
10,700303,nearby MET4,5199.0,848.0,978.0,493.0,493.0,-2.2994147850571895;-2.3953634881246995;-2.520440664729551;-2.59527034302212;-2.7351995484223135
10,763430,nearby MET4,33.0,6.0,,,,-4.4968206626128815;-4.54560808999777;nan;nan;nan
10,826938,nearby MET4,13796.0,2224.0,2472.0,1203.0,1203.0,-1.8755814167954161;-1.9766245574713937;-2.1177310531003743;-2.2078516349595048;-2.3372595397502756
10,851383,nearby MET4,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
10,874856,nearby MET4,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
110,1037932,in SCJ1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
110,229668,in SCJ1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
110,281253,in SCJ1,7.0,,,,,-5.1702365624765125;nan;nan;nan;nan
110,372130,in SCJ1,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
110,702272,in SCJ1,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
110,745365,in SCJ1,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
114,1002419,in STE24,4905.0,1212.0,2597.0,1536.0,1536.0,-2.3246955907748017;-2.240256720551146;-2.0963075698878497;-2.1017260466038565;-2.1634011621268865
114,1076977,in STE24,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
114,1152239,in STE24,35.0,16.0,12.0,13.0,13.0,-4.471266558140494;-4.119639357725489;-4.431598273469528;-4.174173909992513;nan
114,121174,in STE24,14288.0,3590.0,6026.0,3625.0,3625.0,-1.860363160946298;-1.7686648918030943;-1.7307503921798142;-1.7288092513923372;-1.7470523752173135
114,195257,in STE24,3.0,,,,,-5.538213347771107;nan;nan;nan;nan
114,195898,in STE24,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
114,195921,in STE24,1.0,,,,,-6.0153346024907695;nan;nan;nan;nan
114,201349,in STE24,59.0,8.0,25.0,30.0,30.0,-4.244482590848625;-4.42066935338947;-4.112839510845115;-3.8109960075796874;nan
114,509741,in STE24,13284.0,3609.0,7229.0,4346.0,4346.0,-1.8920057355644215;-1.7663724583219063;-1.6517012947701832;-1.6500275403148439;-1.683305276039022
114,511183,in STE24,2.0,8.0,1.0,3.0,3.0,-5.714304606826788;-4.42066935338947;-5.510779519517152;-4.810996007579687;nan
114,596885,in STE24,10325.0,2392.0,4944.0,2736.0,2736.0,-2.0014445421623304;-1.9449981650650403;-1.816701057436393;-1.8510011692512711;-1.8668716676895816
114,64341,in STE24,5394.0,2184.0,3570.0,2003.0,2003.0,-2.283423660373897;-1.9845067063487138;-1.9581113034049593;-1.9864363130057734;-2.0134523292367246
114,691875,in STE24,2.0,,,,,-5.714304606826788;nan;nan;nan;nan
114,715353,in STE24,5.0,2.0,11.0,,,-5.316364598154751;-5.022729344717432;-4.469386834358928;nan;nan
114,734878,in STE24,108.0,28.0,37.0,19.0,19.0,-3.9819108470038196;-3.876601309039194;-3.9425777954501577;-4.009363661346521;-3.84914290072915
114,771768,in STE24,7638.0,1972.0,3578.0,2068.0,2068.0,-2.1323549484534703;-2.028852429776221;-1.9571391832857983;-1.9725667278774448;-2.0498023512755683
