"Environment","Bio_rep","Flask","Strain","Mut_ID","Sel_coef"
"30_SC3","1","1","LK4-H11","59","0.0528131754790121"
"30_SC3","1","1","LK4-H11","27","-0.0141298862876467"
"30_SC3","1","1","LK4-H11","123","0.0239707432763225"
"30_SC3","1","1","LK4-H11","43","0.0329626845671418"
"30_SC3","1","1","LK4-H11","107","-0.00462318729725048"
"30_SC3","1","1","LK4-H11","49","0.0174287907862598"
"30_SC3","1","1","LK4-H11","52","-0.0591158017005172"
"30_SC3","1","1","LK4-H11","102","0.0165394059932301"
"30_SC3","1","1","LK4-H11","91","0.0078011888251963"
"30_SC3","1","1","LK4-H11","6","-0.00430077573195469"
"30_SC3","1","1","LK4-H11","40","0.0210670500011876"
"30_SC3","1","1","LK4-H11","77","0.128836677737685"
"30_SC3","1","1","LK4-H11","82","-0.00743199492213651"
"30_SC3","1","1","LK4-H11","78","0.0425106605305976"
"30_SC3","1","1","LK4-H11","67","0.0939041645553834"
"30_SC3","1","1","LK4-H11","71","0.0245144349526206"
"30_SC3","1","1","LK4-H11","24","-0.0340913007967988"
"30_SC3","1","1","LK4-H11","83","-0.0280102643093765"
"30_SC3","1","1","LK4-H11","84","0.0165315315047389"
"30_SC3","1","1","LK4-H11","61","0.0105836235159881"
"30_SC3","1","1","LK4-H11","95","0.0016157558470405"
"30_SC3","1","1","LK4-H11","80","0.00481616827509174"
"30_SC3","1","1","LK4-H11","21","0.0325321928690392"
"30_SC3","1","1","LK4-H11","97","0.0083162920512937"
"30_SC3","1","1","LK4-H11","86","0.0100426697443246"
"30_SC3","1","1","LK4-H11","88","-0.00156555775184073"
"30_SC3","1","1","LK4-H11","101","0.016610795347879"
"30_SC3","1","1","LK4-H11","9","-0.0832749056693898"
"30_SC3","1","1","LK4-H11","73","-0.0450961251746329"
"30_SC3","1","1","LK4-H11","55","0.0394451558747554"
"30_SC3","1","1","LK4-H11","44","0.000298619872017437"
"30_SC3","1","1","LK4-H11","19","0.0071730122598072"
"30_SC3","1","1","LK4-H11","51","-0.00487016784229352"
"30_SC3","1","1","LK4-H11","109","-0.00979204765849972"
"30_SC3","1","1","LK4-H11","96","-0.00329187063864215"
"30_SC3","1","1","LK4-H11","53","0.0352326933067263"
"30_SC3","1","1","LK4-H11","76","0.0511824776163045"
"30_SC3","1","1","LK4-H11","122","0.0357436990945682"
"30_SC3","1","1","LK4-H11","94","0.0514351670122421"
"30_SC3","1","1","LK4-H11","50","-0.0016360236115792"
"30_SC3","1","1","LK4-H11","121","-0.0129161309555543"
"30_SC3","1","1","LK4-H11","30","0.0592061993443749"
"30_SC3","1","1","LK4-H11","5","0.0696888214979847"
"30_SC3","1","1","LK4-H11","64","0.0204084606973448"
"30_SC3","1","1","LK2-A12","46","-0.0102024356161372"
"30_SC3","1","1","LK2-A12","66","0.0840728673337279"
"30_SC3","1","1","LK2-A12","114","0.076478561301344"
"30_SC3","1","1","LK2-A12","17","0.0115307253663561"
"30_SC3","1","1","LK2-A12","73","0.0332022226093199"
"30_SC3","1","1","LK2-A12","27","-0.00345837486457993"
"30_SC3","1","1","LK2-A12","84","0.0112158106896409"
"30_SC3","1","1","LK2-A12","121","0.00726876561001875"
"30_SC3","1","1","LK2-A12","15","0.0746869309130928"
"30_SC3","1","1","LK2-A12","26","-0.00510885227738461"
"30_SC3","1","1","LK2-A12","72","0.0134195137189767"
"30_SC3","1","1","LK2-A12","1","0.00561253232317084"
"30_SC3","1","1","LK2-A12","78","0.00198774425903764"
"30_SC3","1","1","LK2-A12","62","-0.00922654402794767"
"30_SC3","1","1","LK2-A12","6","-0.000923821350255886"
"30_SC3","1","1","LK2-A12","47","-0.0270285659770102"
"30_SC3","1","1","LK2-A12","5","0.0303501326932712"
"30_SC3","1","1","LK2-A12","18","0.0203507797002747"
"30_SC3","1","1","LK2-A12","14","0.0418397702225574"
"30_SC3","1","1","LK2-A12","40","0.113817689369257"
"30_SC3","1","1","LK2-A12","110","0.036453327497469"
"30_SC3","1","1","LK2-A12","70","0.0280613587275934"
"30_SC3","1","1","LK2-A12","86","0.0268052691210427"
"30_SC3","1","1","LK2-A12","115","0.0519093478373005"
"30_SC3","1","1","LK2-A12","67","0.0466343481625768"
"30_SC3","1","1","LK2-A12","75","0.0127895850637266"
"30_SC3","1","1","LK2-A12","103","0.0682011680022746"
"30_SC3","1","1","LK2-A12","91","-0.00360461707198212"
"30_SC3","1","1","LK2-A12","69","0.0310498528190167"
"30_SC3","1","1","LK2-A12","80","0.0206769929564543"
"30_SC3","1","1","LK2-A12","85","-0.00105155204575446"
"30_SC3","1","1","LK2-A12","104","0.0264118389749936"
"30_SC3","1","1","LK2-A12","117","0.118517356420526"
"30_SC3","1","1","LK2-A12","44","0.0113841169769303"
"30_SC3","1","1","LK2-A12","55","0.0188341514142575"
"30_SC3","1","1","LK2-A12","82","-0.0849971985234942"
"30_SC3","1","1","LK2-A12","97","0.0124929646947576"
"30_SC3","1","1","LK2-A12","45","-0.0771084923391759"
"30_SC3","1","1","LK2-A12","29","0.0157229579468391"
"30_SC3","1","1","LK2-A12","102","0.0025065775138794"
"30_SC3","1","1","LK2-A12","99","0.00252454063321471"
"30_SC3","1","1","LK2-A12","96","0.101769243661029"
"30_SC3","1","1","LK2-A12","59","0.0287109165081388"
"30_SC3","1","1","LK2-A12","7","0.0220803768641168"
"30_SC3","1","1","LK2-A12","50","-0.0147868009453017"
"30_SC3","1","1","LK2-A12","11","-0.00797205024024062"
"30_SC3","1","1","LK2-A12","71","0.00679958303270345"
"30_SC3","1","1","LK2-A12","127","0.0409650397032637"
"30_SC3","1","1","LK2-A12","108","-0.00139179646793467"
"30_SC3","1","1","LK2-A12","123","0.0183299285670771"
"30_SC3","1","1","LK2-A12","35","0.0116564108170892"
"30_SC3","1","1","LK2-A12","119","-0.0164589701378325"
"30_SC3","1","1","LK2-A12","10","0.0069572170320825"
"30_SC3","1","1","LK2-A12","36","0.0109385102350881"
"30_SC3","1","1","LK2-A12","124","0.0099473515375276"
"30_SC3","1","1","LK2-A12","101","-0.0155389422130675"
"30_SC3","1","1","LK2-A12","81","0.0264309454729782"
"30_SC3","1","1","LK2-A12","63","-0.0135173812982133"
"30_SC3","1","1","LK2-A12","94","-0.00579386793023874"
"30_SC3","1","1","LK2-A12","23","0.0234261942722449"
"30_SC3","1","1","LK2-A12","68","0.0428765647623716"
"30_SC3","1","1","LK2-A12","2","0.0397415061678613"
"30_SC3","1","1","LK2-A12","49","-0.0182882048088325"
"30_SC3","1","1","LK2-A12","92","0.0180038943366069"
"30_SC3","1","1","LK2-A12","52","-0.00797117247123486"
"30_SC3","1","1","LK2-A12","95","0.0446492392847248"
"30_SC3","1","1","LK2-A12","120","0.00667555538996555"
"30_SC3","1","1","LK2-A12","76","0.0181039520072293"
"30_SC3","1","1","LK2-A12","105","0.00144660236234217"
"30_SC3","1","1","LK2-A12","19","-0.0262660030963467"
"30_SC3","1","1","LK2-A12","43","0.0129330959402715"
"30_SC3","1","1","LK2-A12","3","0.0174271874350159"
"30_SC3","1","1","LK2-A12","107","-0.0485439562358036"
"30_SC3","1","1","LK2-A12","33","-0.0450306672332861"
"30_SC3","1","1","LK2-A12","109","-0.00635951465827505"
"30_SC3","1","1","LK2-A12","34","0.0701189318703184"
"30_SC3","1","1","LK2-A12","21","0.00635336540556393"
"30_SC3","1","1","LK2-A12","30","0.0534354255835748"
"30_SC3","1","1","LK2-A12","83","-0.00669389324970077"
"30_SC3","1","1","LK2-A12","88","0.017894121108102"
"30_SC3","1","1","LK2-A12","60","0.0127298771295285"
"30_SC3","1","1","LK2-A12","16","0.0361602581140522"
"30_SC3","1","1","LK2-A12","25","0.0936459618934815"
"30_SC3","1","1","LK2-A12","9","0.00342352352802408"
"30_SC3","1","1","LK2-A12","53","0.080883335155084"
"30_SC3","1","1","LK2-A12","57","-0.0503222844101601"
"30_SC3","1","1","LK2-A12","122","-0.00837179979263034"
"30_SC3","1","1","LK2-A12","39","0.0625861094031311"
"30_SC3","1","1","LK2-A12","51","-0.00877308464792597"
"30_SC3","1","1","LK5-G03","104","0.0337212916034458"
"30_SC3","1","1","LK5-G03","92","0.024319561788515"
"30_SC3","1","1","LK5-G03","7","0.0286368388626521"
"30_SC3","1","1","LK5-G03","30","0.00678186264483817"
"30_SC3","1","1","LK5-G03","66","0.0640186380917774"
"30_SC3","1","1","LK5-G03","14","0.0487407649173443"
"30_SC3","1","1","LK5-G03","99","-0.00167299350016575"
"30_SC3","1","1","LK5-G03","67","0.0770751927457752"
"30_SC3","1","1","LK5-G03","124","-0.00264684443065493"
"30_SC3","1","1","LK5-G03","55","0.0539167175272553"
"30_SC3","1","1","LK5-G03","17","0.025341113850661"
"30_SC3","1","1","LK5-G03","44","0.0173088407960168"
"30_SC3","1","1","LK5-G03","58","0.0170800182084949"
"30_SC3","1","1","LK5-G03","105","0.0173073032023383"
"30_SC3","1","1","LK5-G03","108","0.000997746252054314"
"30_SC3","1","1","LK5-G03","62","-0.00734134967269061"
"30_SC3","1","1","LK5-G03","68","0.0195106602880942"
"30_SC3","1","1","LK5-G03","110","0.0403343356891811"
"30_SC3","1","1","LK5-G03","18","-0.00858596551285752"
"30_SC3","1","1","LK5-G03","93","0.0649965383033714"
"30_SC3","1","1","LK5-G03","36","0.0512108574663541"
"30_SC3","1","1","LK5-G03","85","0.000312318248882603"
"30_SC3","1","1","LK5-G03","2","0.0370955091172798"
"30_SC3","1","1","LK5-G03","91","0.00320382918479207"
"30_SC3","1","1","LK5-G03","15","0.0688148181485418"
"30_SC3","1","1","LK5-G03","94","0.0302074210254025"
"30_SC3","1","1","LK5-G03","115","0.0251145628525895"
"30_SC3","1","1","LK5-G03","72","0.0377167454714522"
"30_SC3","1","1","LK5-G03","81","0.0543303058091603"
"30_SC3","1","1","LK5-G03","10","-0.00146388136048691"
"30_SC3","1","1","LK5-G03","69","0.0338499008804431"
"30_SC3","1","1","LK5-G03","102","-0.00148535957667323"
"30_SC3","1","1","LK5-G03","103","0.0445697241337976"
"30_SC3","1","1","LK5-G03","59","0.0105452096839522"
"30_SC3","1","1","LK5-G03","51","0.00459475353442513"
"30_SC3","1","1","LK5-G03","127","0.0079198275303195"
"30_SC3","1","1","LK5-G03","29","0.0215757296711371"
"30_SC3","1","1","LK5-G03","97","0.0173796395839204"
"30_SC3","1","1","LK5-G03","25","0.0070642628775951"
"30_SC3","1","1","LK5-G03","76","0.0481786108331376"
"30_SC3","1","1","LK5-G03","24","-0.0159034804316972"
"30_SC3","1","1","LK5-G03","3","0.0193670671661848"
"30_SC3","1","1","LK5-G03","50","-0.0495803281762939"
"30_SC3","1","1","LK5-G03","84","0.0130838911325417"
"30_SC3","1","1","LK5-G03","26","-0.00193931111214318"
"30_SC3","1","1","LK5-G03","41","-0.0443151454881987"
"30_SC3","1","1","LK5-G03","114","0.0410662725025548"
"30_SC3","1","1","LK5-G03","80","0.0334989243090277"
"30_SC3","1","1","LK5-G03","21","0.0193632336459707"
"30_SC3","1","1","LK5-G03","120","-0.0356070035986913"
"30_SC3","1","1","LK5-G03","23","0.00477692654975024"
"30_SC3","1","1","LK5-G03","35","0.00953367821251447"
"30_SC3","1","1","LK5-G03","52","-0.012871577961916"
"30_SC3","1","1","LK5-G03","6","-0.00655052387950644"
"30_SC3","1","1","LK5-G03","101","0.00231495498697658"
"30_SC3","1","1","LK5-G03","60","0.0126634828193251"
"30_SC3","1","1","LK5-G03","75","0.0292121328732745"
"30_SC3","1","1","LK5-G03","19","0.00384831729031065"
"30_SC3","1","1","LK5-G03","119","0.00949138615474575"
"30_SC3","1","1","LK5-G03","82","-0.0112128773793183"
"30_SC3","1","1","LK5-G03","33","-0.0402087846464578"
"30_SC3","1","1","LK5-G03","63","0.000725941958293852"
"30_SC3","1","1","LK5-G03","86","0.00579692027372775"
"30_SC3","1","1","LK5-G03","88","0.0191134421984098"
"30_SC3","1","1","LK5-G03","107","-0.0968705498474989"
"30_SC3","1","1","LK5-G03","45","-0.153826250789617"
"30_SC3","1","1","LK5-G03","5","0.0968779159267564"
"30_SC3","1","1","LK5-G03","1","0.00841096281708472"
"30_SC3","1","1","LK5-G03","83","-0.0360608369275335"
"30_SC3","1","1","LK1-G03","101","-0.0206533538723634"
"30_SC3","1","1","LK1-G03","33","-0.00487345997453113"
"30_SC3","1","1","LK1-G03","29","0.00554927831816397"
"30_SC3","1","1","LK1-G03","127","0.0170742497197883"
"30_SC3","1","1","LK1-G03","43","0.00857235507812506"
"30_SC3","1","1","LK1-G03","27","0.0156099842206663"
"30_SC3","1","1","LK1-G03","62","-0.0436447970466658"
"30_SC3","1","1","LK1-G03","81","0.0389969525799321"
"30_SC3","1","1","LK1-G03","92","0.0182033022551249"
"30_SC3","1","1","LK1-G03","15","0.0768514793869627"
"30_SC3","1","1","LK1-G03","103","0.0310904644740768"
"30_SC3","1","1","LK1-G03","102","-0.00118829874791984"
"30_SC3","1","1","LK1-G03","124","-0.00523930505188744"
"30_SC3","1","1","LK1-G03","2","0.0211422068121805"
"30_SC3","1","1","LK1-G03","86","-0.010959823509677"
"30_SC3","1","1","LK1-G03","10","-0.00579712745919536"
"30_SC3","1","1","LK1-G03","5","-0.00451738392616685"
"30_SC3","1","1","LK1-G03","108","-0.0156522698208432"
"30_SC3","1","1","LK1-G03","1","-0.0152808000563073"
"30_SC3","1","1","LK1-G03","70","0.0315419451945621"
"30_SC3","1","1","LK1-G03","46","-0.0299306310075764"
"30_SC3","1","1","LK1-G03","110","0.038116587416471"
"30_SC3","1","1","LK1-G03","88","-0.0250800225867137"
"30_SC3","1","1","LK1-G03","6","0.00307092808046484"
"30_SC3","1","1","LK1-G03","114","0.0251634761397148"
"30_SC3","1","1","LK1-G03","91","-0.00267540541283952"
"30_SC3","1","1","LK1-G03","44","0.00840932611699141"
"30_SC3","1","1","LK1-G03","11","-0.00697914114377888"
"30_SC3","1","1","LK1-G03","68","0.00466462263372911"
"30_SC3","1","1","LK1-G03","19","-0.0161338805887623"
"30_SC3","1","1","LK1-G03","25","-0.00467794931433294"
"30_SC3","1","1","LK1-G03","18","0.00347471161954544"
"30_SC3","1","1","LK1-G03","120","0.00602063471719913"
"30_SC3","1","1","LK1-G03","99","0.0109287504662575"
"30_SC3","1","1","LK1-G03","45","-0.0746160446786393"
"30_SC3","1","1","LK1-G03","40","0.00194452736121905"
"30_SC3","1","1","LK1-G03","59","0.0167633357221654"
"30_SC3","1","1","LK1-G03","104","0.0279648993048243"
"30_SC3","1","1","LK1-G03","55","0.0517293276073576"
"30_SC3","1","1","LK1-G03","121","0.00732101780257891"
"30_SC3","1","1","LK1-G03","53","0.0654616641368949"
"30_SC3","1","1","LK1-G03","51","0.00150367017655891"
"30_SC3","1","1","LK1-G03","115","0.0402295891151685"
"30_SC3","1","1","LK1-G03","58","0.00744162026029907"
"30_SC3","1","1","LK1-G03","85","-0.00498322430240416"
"30_SC3","1","1","LK1-G03","122","-0.0281206203456279"
"30_SC3","1","1","LK1-G03","82","0.0104076381701616"
"30_SC3","1","1","LK1-G03","22","-0.00438123474414231"
"30_SC3","1","1","LK1-G03","35","0.00637555237518732"
"30_SC3","1","1","LK1-G03","84","0.0113387858203633"
"30_SC3","1","1","LK1-G03","7","0.0308942372398505"
"30_SC3","1","1","LK1-G03","61","-0.0583806670767996"
"30_SC3","1","1","LK1-G03","24","-0.00982851473099748"
"30_SC3","1","1","LK1-G03","49","0.0137685225596691"
"30_SC3","1","1","LK1-G03","76","0.0365414910755979"
"30_SC3","1","1","LK1-G03","66","0.0353853733964291"
"30_SC3","1","1","LK1-G03","50","-0.0533107413109454"
"30_SC3","1","1","LK1-G03","16","0.0447352890752511"
"30_SC3","1","1","LK1-G03","17","0.00769796277401314"
"30_SC3","1","1","LK1-G03","71","0.0695757217521086"
"30_SC3","1","1","LK1-G03","63","-0.00357083696480993"
"30_SC3","1","1","LK1-G03","64","-0.0135716118390017"
"30_SC3","1","1","LK1-G03","72","0.0243380080602117"
"30_SC3","1","1","LK1-G03","60","0.0119864948222187"
"30_SC3","1","1","LK1-G03","14","0.0243923772650317"
"30_SC3","1","1","LK1-G03","75","0.0599950757160556"
"30_SC3","1","1","LK1-G03","3","0.030937599369029"
"30_SC3","1","1","LK1-G03","123","0.0439797597932965"
"30_SC3","1","1","LK1-G03","67","0.0737661000538584"
"30_SC3","1","1","LK1-G03","93","0.0790235750345407"
"30_SC3","1","1","LK1-G03","26","0.00729921186932378"
"30_SC3","1","1","LK1-G03","9","0.0157190028587391"
"30_SC3","1","1","LK1-G03","21","0.0331175632547172"
"30_SC3","1","1","LK1-G03","73","-0.0098001629367108"
"30_SC3","1","1","LK1-G03","47","-0.013225292421005"
"30_SC3","1","1","LK1-G03","41","-0.0397955641222474"
"30_SC3","1","1","LK1-G03","94","-0.0506805151333636"
"30_SC3","1","1","LK1-G03","79","-0.00424321687113402"
"30_SC3","1","1","LK1-G03","69","0.00384941995273117"
"30_SC3","1","1","LK1-G03","36","0.00466746869436331"
"30_SC3","1","1","LK1-G03","30","0.0644383324196863"
"30_SC3","1","1","LK1-G03","96","-0.00143973897544273"
"30_SC3","1","1","LK1-G03","83","-0.0224637110572775"
"30_SC3","1","1","LK1-G03","78","0.0296714818072718"
"30_SC3","1","1","LK1-G03","119","0.0631910506144673"
"30_SC3","1","1","LK1-G03","109","-0.025415468683268"
"30_SC3","1","1","LK5-C04","78","-0.00767624577004773"
"30_SC3","1","1","LK5-C04","107","-0.0506962917696542"
"30_SC3","1","1","LK5-C04","17","-0.0052033238409889"
"30_SC3","1","1","LK5-C04","44","0.00475531938471814"
"30_SC3","1","1","LK5-C04","18","0.00472816877966613"
"30_SC3","1","1","LK5-C04","103","0.0248060052365707"
"30_SC3","1","1","LK5-C04","102","-0.00252293581266744"
"30_SC3","1","1","LK5-C04","63","-0.0073933089126137"
"30_SC3","1","1","LK5-C04","35","0.00792957553251692"
"30_SC3","1","1","LK5-C04","81","0.0166272078337381"
"30_SC3","1","1","LK5-C04","10","-0.00498082427252741"
"30_SC3","1","1","LK5-C04","58","0.000494460152581114"
"30_SC3","1","1","LK5-C04","91","1.20302000836983e-05"
"30_SC3","1","1","LK5-C04","66","0.0291919817208816"
"30_SC3","1","1","LK5-C04","114","0.0298571488747525"
"30_SC3","1","1","LK5-C04","124","-0.017306522141673"
"30_SC3","1","1","LK5-C04","1","-0.00622638097489173"
"30_SC3","1","1","LK5-C04","108","-0.0034104583238651"
"30_SC3","1","1","LK5-C04","23","0.0167496312258411"
"30_SC3","1","1","LK5-C04","101","-0.00589685486938992"
"30_SC3","1","1","LK5-C04","79","-0.00635905153880195"
"30_SC3","1","1","LK5-C04","69","-0.00624148935219723"
"30_SC3","1","1","LK5-C04","121","-0.0126268199932741"
"30_SC3","1","1","LK5-C04","7","0.0212937765682145"
"30_SC3","1","1","LK5-C04","67","-0.0045906762558828"
"30_SC3","1","1","LK5-C04","6","-0.00685818223269645"
"30_SC3","1","1","LK5-C04","97","0.0080133413914526"
"30_SC3","1","1","LK5-C04","110","0.0306812497516729"
"30_SC3","1","1","LK5-C04","72","0.00336109571103025"
"30_SC3","1","1","LK5-C04","24","-0.0103225394275642"
"30_SC3","1","1","LK5-C04","73","-0.0107613236925013"
"30_SC3","1","1","LK5-C04","68","0.00459218752616668"
"30_SC3","1","1","LK5-C04","26","-0.0201815855163957"
"30_SC3","1","1","LK5-C04","82","-0.0122347184470567"
"30_SC3","1","1","LK5-C04","122","-0.0356618485285324"
"30_SC3","1","1","LK5-C04","99","-0.00388522270151493"
"30_SC3","1","1","LK5-C04","9","0.00265647208433556"
"30_SC3","1","1","LK5-C04","62","-0.0201195956276497"
"30_SC3","1","1","LK5-C04","27","-0.0139790399360049"
"30_SC3","1","1","LK5-C04","2","0.010681444643664"
"30_SC3","1","1","LK5-C04","59","0.0122093080145473"
"30_SC3","1","1","LK5-C04","104","0.0197337132893133"
"30_SC3","1","1","LK5-C04","127","-0.00925028333980293"
"30_SC3","1","1","LK5-C04","22","0.00689115457486372"
"30_SC3","1","1","LK5-C04","43","0.0120534587710848"
"30_SC3","1","1","LK5-C04","80","0.0212275323609137"
"30_SC3","1","1","LK5-C04","30","-0.00852806023223252"
"30_SC3","1","1","LK5-C04","11","0.00185297768273316"
"30_SC3","1","1","LK5-C04","55","-0.00394017844036151"
"30_SC3","1","1","LK5-C04","57","-0.0378206549974567"
"30_SC3","1","1","LK5-C04","53","-0.019545227767448"
"30_SC3","1","1","LK5-C04","70","-0.0714130293345381"
"30_SC3","1","1","LK5-C04","92","0.0089498494626271"
"30_SC3","1","1","LK5-C04","40","-0.0497301980337146"
"30_SC3","1","1","LK5-C04","46","-0.0726194811561612"
"30_SC3","1","1","LK5-C04","94","-0.0354742612826144"
"30_SC3","1","1","LK5-C04","33","-0.0240652012341648"
"30_SC3","1","1","LK5-C04","85","-0.0173716655633559"
"30_SC3","1","1","LK5-C04","34","0.0041837068153539"
"30_SC3","1","1","LK5-C04","39","-0.0107613226983145"
"30_SC3","1","1","LK5-C04","96","-0.0271661189490039"
"30_SC3","1","1","LK5-C04","71","-0.0367303203967824"
"30_SC3","1","1","LK5-C04","88","-0.0091073392032105"
"30_SC3","1","1","LK5-C04","84","0.0106887950670906"
"30_SC3","1","1","LK5-C04","29","0.0119386403632804"
"30_SC3","1","1","LK5-C04","5","-0.0796172096827859"
"30_SC3","1","1","LK5-C04","3","0.0139065551610529"
"30_SC3","1","1","LK5-C04","15","0.0353196384613815"
"30_SC3","1","1","LK5-C04","105","0.0191826849685556"
"30_SC3","1","1","LK5-C04","117","0.044884294909578"
"30_SC3","1","1","LK5-C04","50","-0.0419032643472013"
"30_SC3","1","1","LK5-C04","51","-0.00877696286903279"
"30_SC3","1","1","LK5-C04","123","0.0294276349540119"
"30_SC3","1","1","LK5-C04","52","0.0169170947357841"
"30_SC3","1","1","LK5-C04","115","0.0226436741466175"
"30_SC3","1","1","LK5-C04","21","0.0092972339142039"
"30_SC3","1","1","LK5-C04","16","-0.0339623688145827"
"30_SC3","1","1","LK5-C04","45","-0.0848130288960634"
"30_SC3","1","1","LK2-A06","40","0.0478593495445888"
"30_SC3","1","1","LK2-A06","123","0.0666241053389323"
"30_SC3","1","1","LK2-A06","5","0.0161388904874298"
"30_SC3","1","1","LK2-A06","124","-0.0071283555612309"
"30_SC3","1","1","LK2-A06","22","0.00680915395303116"
"30_SC3","1","1","LK2-A06","6","-0.00317392606921703"
"30_SC3","1","1","LK2-A06","102","-0.00369008354297286"
"30_SC3","1","1","LK2-A06","43","0.0172172193209119"
"30_SC3","1","1","LK2-A06","84","0.0161316013494847"
"30_SC3","1","1","LK2-A06","114","0.0256767004040937"
"30_SC3","1","1","LK2-A06","127","0.00293004047815137"
"30_SC3","1","1","LK2-A06","67","0.0544913577129802"
"30_SC3","1","1","LK2-A06","10","-0.000547546758427861"
"30_SC3","1","1","LK2-A06","58","-0.0178720128998202"
"30_SC3","1","1","LK2-A06","121","0.0112003493408325"
"30_SC3","1","1","LK2-A06","69","0.00748798820264441"
"30_SC3","1","1","LK2-A06","66","0.0357817841824249"
"30_SC3","1","1","LK2-A06","27","0.0217883365640723"
"30_SC3","1","1","LK2-A06","115","0.021408947788876"
"30_SC3","1","1","LK2-A06","75","0.0414739925337676"
"30_SC3","1","1","LK2-A06","1","-0.00344044058876316"
"30_SC3","1","1","LK2-A06","78","-0.00176084004312433"
"30_SC3","1","1","LK2-A06","46","-0.00380049897783451"
"30_SC3","1","1","LK2-A06","62","-0.00943135848414038"
"30_SC3","1","1","LK2-A06","17","0.00536584402751801"
"30_SC3","1","1","LK2-A06","55","0.0434234760268455"
"30_SC3","1","1","LK2-A06","71","0.0177675826052912"
"30_SC3","1","1","LK2-A06","68","-0.00489334284868843"
"30_SC3","1","1","LK2-A06","122","-0.0371012974406397"
"30_SC3","1","1","LK2-A06","7","0.0150075689390139"
"30_SC3","1","1","LK2-A06","77","0.041482386528835"
"30_SC3","1","1","LK2-A06","29","-0.00429986765724571"
"30_SC3","1","1","LK2-A06","16","0.0118955488935495"
"30_SC3","1","1","LK2-A06","108","-0.00781643410590942"
"30_SC3","1","1","LK2-A06","63","-0.00837531965867173"
"30_SC3","1","1","LK2-A06","59","-0.000573851010499308"
"30_SC3","1","1","LK2-A06","14","0.0406279067952406"
"30_SC3","1","1","LK2-A06","120","-0.042457810667608"
"30_SC3","1","1","LK2-A06","80","0.00931228483824777"
"30_SC3","1","1","LK2-A06","70","0.0235691791115422"
"30_SC3","1","1","LK2-A06","104","0.014425872506039"
"30_SC3","1","1","LK2-A06","85","-0.00432026998654488"
"30_SC3","1","1","LK2-A06","15","0.0533710906730126"
"30_SC3","1","1","LK2-A06","52","0.0118791492619179"
"30_SC3","1","1","LK2-A06","53","0.0172086611285484"
"30_SC3","1","1","LK2-A06","83","-0.0244792723860975"
"30_SC3","1","1","LK2-A06","2","0.0270738587451162"
"30_SC3","1","1","LK2-A06","88","0.0104401130817337"
"30_SC3","1","1","LK2-A06","117","0.0505690687332278"
"30_SC3","1","1","LK2-A06","30","0.00252085551924681"
"30_SC3","1","1","LK2-A06","119","0.0203923293322502"
"30_SC3","1","1","LK2-A06","9","0.0165286310163209"
"30_SC3","1","1","LK2-A06","33","0.0408629973291616"
"30_SC3","1","1","LK2-A06","44","0.00674448619448679"
"30_SC3","1","1","LK2-A06","91","0.00994372755665086"
"30_SC3","1","1","LK2-A06","26","0.00101097500346575"
"30_SC3","1","1","LK2-A06","28","-0.0126331680337641"
"30_SC3","1","1","LK2-A06","3","0.00920368810435076"
"30_SC3","1","1","LK2-A06","34","0.00926801824722553"
"30_SC3","1","1","LK2-A06","35","0.00438627972275058"
"30_SC3","1","1","LK2-A06","36","0.0401514219221329"
"30_SC3","1","1","LK2-A06","51","0.00460604077919704"
"30_SC3","1","1","LK2-A06","61","-0.0493402936759557"
"30_SC3","1","1","LK2-A06","92","0.0112275682868555"
"30_SC3","1","1","LK2-A06","24","-0.00354976632015272"
"30_SC3","1","1","LK2-A06","101","-0.0155330841553184"
"30_SC3","1","1","LK2-A06","72","0.0341466956443398"
"30_SC3","1","1","LK2-A06","73","0.0992587469016483"
"30_SC3","1","1","LK2-A06","19","-0.00542383919679636"
"30_SC3","1","1","LK2-A06","86","0.0126978044518149"
"30_SC3","1","1","LK2-A06","76","0.0488545424562312"
"30_SC3","1","1","LK2-A06","42","0.0130362239968995"
"30_SC3","1","1","LK2-A06","103","0.0253936997530549"
"30_SC3","1","1","LK2-A06","94","0.0156255911605846"
"30_SC3","1","1","LK2-A06","21","0.0153155373502816"
"30_SC3","1","1","LK2-A06","95","0.0863356248889885"
"30_SC3","1","1","LK2-A06","96","0.025371034443631"
"30_SC3","1","1","LK2-A06","23","0.00988737885299115"
"30_SC3","1","1","LK2-A06","79","0.0272912073978782"
"30_SC3","1","1","LK2-A06","97","0.0133615929812003"
"30_SC3","1","1","LK2-A06","39","0.00465230701174418"
"30_SC3","1","1","LK2-A06","25","-0.0195451319400787"
"30_SC3","1","1","LK2-A06","81","0.0496730940896606"
"30_SC3","1","1","LK2-A06","105","0.0238212637213297"
"30_SC3","1","1","LK2-A06","99","-0.00188991125701352"
"30_SC3","1","1","LK2-A06","107","-0.0276962159991829"
"30_SC3","1","1","LK2-A06","47","-0.00161859650872254"
"30_SC3","1","1","LK2-A06","50","0.00399091973734357"
"30_SC3","1","1","LK2-A06","11","0.0266330289154311"
"30_SC3","1","1","LK2-A06","110","0.0210035238552649"
"30_SC3","1","1","LK2-A06","18","0.0163483704157689"
"30_SC3","1","1","LK2-A06","57","-0.0394135547967553"
"30_SC3","1","1","LK2-A06","60","-0.00370329905758039"
"30_SC3","1","1","LK1-H02","71","0.0403045422892834"
